spec,estimate,std_error,conf_low,conf_high,p_value,rep,scenario,att_true,treat_share,n_units,n_obs
base,0.15949919080188746,0.01464384269854185,0.1307977865174756,0.18820059508629933,2.5487904066261896e-27,359,jensen_full_like,0.1112,0.4762,5000,10000
tvc,0.14136546327015814,0.014796175959219835,0.11236549128116988,0.1703654352591464,1.8970249689640583e-21,359,jensen_full_like,0.1112,0.4762,5000,10000
safe,0.12814857395074697,0.014859266387960583,0.09902494699365766,0.15727220090783628,8.554206865800234e-18,359,jensen_full_like,0.1112,0.4762,5000,10000
full,0.11746687855460029,0.014936636447682757,0.0881916090669738,0.1467421480422268,4.512949891603196e-15,359,jensen_full_like,0.1112,0.4762,5000,10000
base,0.1266675611945986,0.01447410259972704,0.09829884139059604,0.15503628099860114,2.8404576502951547e-18,360,jensen_full_like,0.1112,0.474,5000,10000
tvc,0.11446545544780301,0.014577284212740819,0.08589450339842669,0.14303640749717933,4.96192077890785e-15,360,jensen_full_like,0.1112,0.474,5000,10000
safe,0.10048147560724194,0.014741199483737002,0.07158925553019699,0.1293736956842869,1.0442237806360527e-11,360,jensen_full_like,0.1112,0.474,5000,10000
full,0.09400637982507266,0.014791994863811856,0.06501460263249997,0.12299815701764535,2.266213971085926e-10,360,jensen_full_like,0.1112,0.474,5000,10000
base,0.13661072778263803,0.014057739393669196,0.10905806486699647,0.16416339069827957,3.96875983846545e-22,361,jensen_full_like,0.1112,0.4794,5000,10000
tvc,0.12625786086610064,0.014186396073704722,0.09845303549121895,0.15406268624098232,7.682951717725523e-19,361,jensen_full_like,0.1112,0.4794,5000,10000
safe,0.10634011024350795,0.014565414997278455,0.07779242142896262,0.1348877990580533,3.30986700503918e-13,361,jensen_full_like,0.1112,0.4794,5000,10000
full,0.1017698785420996,0.014607825404280192,0.07313906685726117,0.130400690226938,3.6622983375921815e-12,361,jensen_full_like,0.1112,0.4794,5000,10000
base,0.13293117950419087,0.014260932069758621,0.10498026626149173,0.16088209274689,1.6826972596726558e-20,362,jensen_full_like,0.1112,0.4808,5000,10000
tvc,0.11813872445582664,0.0143341878191079,0.09004423258274243,0.14623321632891087,2.1475763804129342e-16,362,jensen_full_like,0.1112,0.4808,5000,10000
safe,0.10316015523036533,0.01454303404877199,0.0746563322688325,0.13166397819189815,1.4908855859285957e-12,362,jensen_full_like,0.1112,0.4808,5000,10000
full,0.0958906315453284,0.0145573532654983,0.06735874343472519,0.12442251965593161,4.946499222578342e-11,362,jensen_full_like,0.1112,0.4808,5000,10000
base,0.13492837946640832,0.014170407615262299,0.1071548908942421,0.16270186803857453,2.576834612449386e-21,363,jensen_full_like,0.1112,0.4682,5000,10000
tvc,0.11865922061669824,0.014176267050568918,0.09087424776236132,0.14644419347103518,7.382141721746869e-17,363,jensen_full_like,0.1112,0.4682,5000,10000
safe,0.11134811788729951,0.014274628745689537,0.08337035965306785,0.13932587612153116,7.458698583372098e-15,363,jensen_full_like,0.1112,0.4682,5000,10000
full,0.10063718442481351,0.014272589494515148,0.0726634230494391,0.12861094580018792,2.0171709714359656e-12,363,jensen_full_like,0.1112,0.4682,5000,10000
base,0.14776925806114236,0.014181788280993375,0.11997346379402314,0.17556505232826158,3.645046179266378e-25,364,jensen_full_like,0.1112,0.491,5000,10000
tvc,0.1362544875143022,0.014187225669001987,0.10844803616251614,0.16406093886608825,1.1811580655640626e-21,364,jensen_full_like,0.1112,0.491,5000,10000
safe,0.12428981857675508,0.014503386968748956,0.0958637024641596,0.15271593468935057,1.3649738846791447e-17,364,jensen_full_like,0.1112,0.491,5000,10000
full,0.11863556507645445,0.014495256711276432,0.09022538397569015,0.14704574617721877,3.439805433469346e-16,364,jensen_full_like,0.1112,0.491,5000,10000
base,0.1395896048559088,0.014215302301707216,0.11172812431521333,0.16745108539660425,1.4802389541844048e-22,365,jensen_full_like,0.1112,0.4812,5000,10000
tvc,0.12458145608455913,0.014258833212178986,0.09663465652712475,0.15252825564199352,3.2144674063806076e-18,365,jensen_full_like,0.1112,0.4812,5000,10000
safe,0.11100037343485218,0.01464565138314186,0.08229542419376491,0.13970532267593944,4.1230833843248914e-14,365,jensen_full_like,0.1112,0.4812,5000,10000
full,0.10341455429217278,0.014637015546679075,0.07472653097952894,0.1321025776048166,1.823169007382472e-12,365,jensen_full_like,0.1112,0.4812,5000,10000
base,0.12250984468041677,0.014287050973879209,0.09450773932632563,0.15051195003450793,1.3058059071123852e-17,366,jensen_full_like,0.1112,0.4836,5000,10000
tvc,0.10886460418421762,0.014381824369889419,0.0806767463872539,0.13705246198118132,4.431410535081655e-14,366,jensen_full_like,0.1112,0.4836,5000,10000
safe,0.08859401808673666,0.014648978960279753,0.059882546914303336,0.11730548925916998,1.5751781862325275e-9,366,jensen_full_like,0.1112,0.4836,5000,10000
full,0.08167997815077237,0.014667879021403086,0.05293146353923171,0.11042849276231302,2.701701477173568e-8,366,jensen_full_like,0.1112,0.4836,5000,10000
base,0.1517423104062031,0.014149970480547468,0.12400887788202514,0.17947574293038104,1.5259124593991437e-26,367,jensen_full_like,0.1112,0.4922,5000,10000
tvc,0.13644207514203885,0.014157060031336216,0.10869474735364838,0.16418940293042933,8.561235768864848e-22,367,jensen_full_like,0.1112,0.4922,5000,10000
safe,0.12300771298106292,0.014332846744873963,0.0949158495651778,0.15109957639694802,1.2262525892833119e-17,367,jensen_full_like,0.1112,0.4922,5000,10000
full,0.1150175381827135,0.014328410382310617,0.08693436987767492,0.14310070648775208,1.2326426343777526e-15,367,jensen_full_like,0.1112,0.4922,5000,10000
base,0.13989004052002457,0.01433482958674795,0.11179429080547941,0.16798579023456972,2.6733475311161947e-22,368,jensen_full_like,0.1112,0.481,5000,10000
tvc,0.12605014762724842,0.014409192007506049,0.09780865024621417,0.15429164500828269,2.926659445079707e-18,368,jensen_full_like,0.1112,0.481,5000,10000
safe,0.11321836460974168,0.014715498344234702,0.08437651784048286,0.1420602113790005,1.7092246696547997e-14,368,jensen_full_like,0.1112,0.481,5000,10000
full,0.10570638320667944,0.014707501648925685,0.07688020967222164,0.13453255674113723,7.586792457046732e-13,368,jensen_full_like,0.1112,0.481,5000,10000
base,0.13763974605846582,0.01455693540809106,0.10910867693333148,0.16617081518360016,4.824978459089961e-21,369,jensen_full_like,0.1112,0.4806,5000,10000
tvc,0.12197562648383241,0.014610662916891544,0.09333925337647006,0.15061199959119476,8.863243920310781e-17,369,jensen_full_like,0.1112,0.4806,5000,10000
safe,0.11014981389027123,0.01483225781454239,0.08107912276435539,0.13922050501618707,1.3052199447885275e-13,369,jensen_full_like,0.1112,0.4806,5000,10000
full,0.10174881849785167,0.01485438633216286,0.07263475627436844,0.1308628807213349,8.291585383104164e-12,369,jensen_full_like,0.1112,0.4806,5000,10000
base,0.1382399740015231,0.014291909751335893,0.11022834561860796,0.16625160238443826,6.130840460053783e-22,370,jensen_full_like,0.1112,0.4896,5000,10000
tvc,0.12055515189196339,0.014374000081758844,0.09238262941794027,0.14872767436598652,6.415364692931025e-17,370,jensen_full_like,0.1112,0.4896,5000,10000
safe,0.10577492271742994,0.014513734367037179,0.07732852607685584,0.13422131935800405,3.6401729892715715e-13,370,jensen_full_like,0.1112,0.4896,5000,10000
full,0.09686286090158293,0.014519945628534845,0.06840429041217484,0.12532143139099103,2.8154749507875347e-11,370,jensen_full_like,0.1112,0.4896,5000,10000
base,0.12168749590001583,0.014394080664196434,0.09347561620762646,0.1498993755924052,3.651195319425489e-17,371,jensen_full_like,0.1112,0.4842,5000,10000
tvc,0.10607101712876184,0.014505252082503209,0.07764124546038094,0.13450078879714272,3.036093716134574e-13,371,jensen_full_like,0.1112,0.4842,5000,10000
safe,0.08571146000533279,0.014651763084329196,0.056994532050034075,0.11442838796063151,5.2313410956052574e-9,371,jensen_full_like,0.1112,0.4842,5000,10000
full,0.07708748897532318,0.014701914109673735,0.04827226681656141,0.10590271113408495,1.6416986528972673e-7,371,jensen_full_like,0.1112,0.4842,5000,10000
base,0.16025863816770577,0.014414601697169358,0.1320065379897639,0.18851073834564766,2.206166772718152e-28,372,jensen_full_like,0.1112,0.4758,5000,10000
tvc,0.14478191664347245,0.014506214241520467,0.11635025917807032,0.17321357410887459,3.0519363369973296e-23,372,jensen_full_like,0.1112,0.4758,5000,10000
safe,0.12305722945001014,0.014821035202557752,0.09400853423939665,0.15210592466062364,1.2948324893231756e-16,372,jensen_full_like,0.1112,0.4758,5000,10000
full,0.11434917872325631,0.01484954489079878,0.08524460555047994,0.14345375189603268,1.6229471428748118e-14,372,jensen_full_like,0.1112,0.4758,5000,10000
base,0.13431188364377303,0.014304772019626379,0.10627504567824904,0.16234872160929703,8.946075781847877e-21,373,jensen_full_like,0.1112,0.4764,5000,10000
tvc,0.12085782372167343,0.014353589680003007,0.09272530490000175,0.14899034254334512,4.8615880877202884e-17,373,jensen_full_like,0.1112,0.4764,5000,10000
safe,0.10617469798528396,0.014723988193821187,0.07731621141660149,0.13503318455396646,6.385135972363566e-13,373,jensen_full_like,0.1112,0.4764,5000,10000
full,0.0987805260257616,0.014711755102766295,0.0699460158749663,0.1276150361765569,2.0985803761027118e-11,373,jensen_full_like,0.1112,0.4764,5000,10000
base,0.15037987777369008,0.014366450845437565,0.12222215153096745,0.17853760401641272,2.2268380400252396e-25,374,jensen_full_like,0.1112,0.4914,5000,10000
tvc,0.1391039296180158,0.014521643673417408,0.11064203102179375,0.16756582821423782,1.4977770857283332e-21,374,jensen_full_like,0.1112,0.4914,5000,10000
safe,0.11491434293611863,0.014729369368254513,0.0860453094593523,0.14378337641288497,7.383521096505096e-15,374,jensen_full_like,0.1112,0.4914,5000,10000
full,0.10994943265212181,0.014797408955648263,0.08094704403454077,0.13895182126970285,1.26726009742261e-13,374,jensen_full_like,0.1112,0.4914,5000,10000
base,0.14966798042865617,0.014512263051391323,0.12122446751375784,0.1781114933435545,1.0842094598693385e-24,375,jensen_full_like,0.1112,0.4746,5000,10000
tvc,0.13570379488753848,0.014588530182634675,0.10711080114219898,0.16429678863287797,2.0111658629957194e-20,375,jensen_full_like,0.1112,0.4746,5000,10000
safe,0.12111596355103887,0.015058281624869581,0.09160227389723322,0.15062965320484453,1.0844286521665578e-15,375,jensen_full_like,0.1112,0.4746,5000,10000
full,0.11390038659149708,0.015032838810458152,0.08443656393760315,0.143364209245391,4.1958157936497337e-14,375,jensen_full_like,0.1112,0.4746,5000,10000
base,0.13720432422510026,0.014257055579190391,0.10926100876430125,0.16514763968589927,9.798973231410743e-22,376,jensen_full_like,0.1112,0.4846,5000,10000
tvc,0.12116542763180692,0.014311847395535334,0.09311472218432429,0.14921613307928955,3.296248847981694e-17,376,jensen_full_like,0.1112,0.4846,5000,10000
safe,0.11052690736749007,0.01461190852385661,0.0818880929153373,0.13916572181964285,4.618298272781534e-14,376,jensen_full_like,0.1112,0.4846,5000,10000
full,0.10009879646547079,0.014612327335509838,0.07145916115756139,0.1287384317733802,8.26012389509374e-12,376,jensen_full_like,0.1112,0.4846,5000,10000
base,0.1321049608362208,0.014328971142570871,0.10402069346126816,0.16018922821117346,4.305315660266562e-20,377,jensen_full_like,0.1112,0.4896,5000,10000
tvc,0.11598454846213921,0.014376656826722446,0.08780681886367132,0.1441622780606071,8.904789390284265e-16,377,jensen_full_like,0.1112,0.4896,5000,10000
safe,0.10116041086660915,0.01461275807075183,0.07251993133313857,0.12980089040007975,4.98880104588379e-12,377,jensen_full_like,0.1112,0.4896,5000,10000
full,0.09297341822766308,0.014604367275533813,0.06434938435062146,0.12159745210470471,2.111913313953645e-10,377,jensen_full_like,0.1112,0.4896,5000,10000
base,0.15005582517997032,0.0142890165659613,0.12204986733618997,0.17806178302375067,1.5654713004023634e-25,378,jensen_full_like,0.1112,0.4792,5000,10000
tvc,0.13596293635174533,0.01433357756418141,0.10786964055633842,0.16405623214715226,3.626669191543092e-21,378,jensen_full_like,0.1112,0.4792,5000,10000
safe,0.1184623649401234,0.014533954785633628,0.08997633700734793,0.14694839287289885,4.531560147546729e-16,378,jensen_full_like,0.1112,0.4792,5000,10000
full,0.1110268717526555,0.014541274020567894,0.08252649838301448,0.13952724512229653,2.6824014733309055e-14,378,jensen_full_like,0.1112,0.4792,5000,10000
base,0.13051636347360762,0.014306665546697907,0.1024758142632197,0.15855691268399555,1.0400286486122874e-19,379,jensen_full_like,0.1112,0.4768,5000,10000
tvc,0.11496679260549024,0.014318204813632161,0.08690362684750318,0.14302995836347732,1.2112365583579016e-15,379,jensen_full_like,0.1112,0.4768,5000,10000
safe,0.0974795479814797,0.014549217010708496,0.06896360663723355,0.12599548932572585,2.314243497128465e-11,379,jensen_full_like,0.1112,0.4768,5000,10000
full,0.0898345683502043,0.014531671760731477,0.06135301506401286,0.11831612163639574,6.832907527751273e-10,379,jensen_full_like,0.1112,0.4768,5000,10000
base,0.14348049236780444,0.01413919592113091,0.11576817759203223,0.17119280714357665,5.782120572030034e-24,380,jensen_full_like,0.1112,0.4716,5000,10000
tvc,0.12755471099481136,0.014137921177862365,0.09984489466993503,0.15526452731968768,2.5799869801780017e-19,380,jensen_full_like,0.1112,0.4716,5000,10000
safe,0.1221625502985115,0.01419887059157215,0.09433327531788516,0.14999182527913785,1.0200779624468354e-17,380,jensen_full_like,0.1112,0.4716,5000,10000
full,0.11225781719538852,0.014183576550693282,0.08445851798406284,0.1400571164067142,3.0312611155342222e-15,380,jensen_full_like,0.1112,0.4716,5000,10000
base,0.12109148212445013,0.014508328782070675,0.09265568023572575,0.1495272840131745,9.01661668611523e-17,381,jensen_full_like,0.1112,0.4742,5000,10000
tvc,0.10994007955911153,0.014531350896296844,0.08145915515565588,0.13842100396256718,4.5641734595003063e-14,381,jensen_full_like,0.1112,0.4742,5000,10000
safe,0.09017592977027154,0.014633655328495256,0.0614944923642482,0.11885736717629489,7.735268174368635e-10,381,jensen_full_like,0.1112,0.4742,5000,10000
full,0.08517339550305492,0.014653428970539424,0.05645320247078181,0.11389358853532802,6.535364616830684e-9,381,jensen_full_like,0.1112,0.4742,5000,10000
base,0.1263734712828601,0.01424795560200958,0.09844799144959564,0.15429895111612457,1.0050735035964014e-18,382,jensen_full_like,0.1112,0.4712,5000,10000
tvc,0.11203674336153868,0.014372980169897841,0.08386621987803053,0.14020726684504684,7.784690481304835e-15,382,jensen_full_like,0.1112,0.4712,5000,10000
safe,0.09346298072417447,0.014505084427538445,0.06503353765348634,0.1218924237948626,1.2775246176790567e-10,382,jensen_full_like,0.1112,0.4712,5000,10000
full,0.08523446717075836,0.014569778934150589,0.05667822519711284,0.11379070914440388,5.225754975395021e-9,382,jensen_full_like,0.1112,0.4712,5000,10000
base,0.10379147617684158,0.014342032470024167,0.07568160907049018,0.13190134328319297,5.288766218153511e-13,383,jensen_full_like,0.1112,0.4874,5000,10000
tvc,0.0868774347346438,0.014369699889954951,0.05871334048168292,0.11504152898760467,1.5938961854337707e-9,383,jensen_full_like,0.1112,0.4874,5000,10000
safe,0.07823375605696281,0.01455120361208399,0.04971392104556906,0.10675359106835657,7.942526292407472e-8,383,jensen_full_like,0.1112,0.4874,5000,10000
full,0.06855501906393954,0.014555443339756115,0.04002687433900416,0.09708316378887492,2.54519671024152e-6,383,jensen_full_like,0.1112,0.4874,5000,10000
base,0.170966186421379,0.014124784891943545,0.14328211674379418,0.19865025609896383,2.9251216128570133e-33,384,jensen_full_like,0.1112,0.483,5000,10000
tvc,0.1600716415260546,0.0141636477859794,0.1323114019758245,0.1878318810762847,2.9108668354112517e-29,384,jensen_full_like,0.1112,0.483,5000,10000
safe,0.14401650498852617,0.014441234552814958,0.11571220537271346,0.17232080460433888,3.3059332235213203e-23,384,jensen_full_like,0.1112,0.483,5000,10000
full,0.13812543953557432,0.014427879108932834,0.10984731610876813,0.1664035629623805,1.579149800344882e-21,384,jensen_full_like,0.1112,0.483,5000,10000
base,0.15278995905150153,0.014358500245950466,0.12464781569742911,0.18093210240557395,3.6495234400464606e-26,385,jensen_full_like,0.1112,0.4774,5000,10000
tvc,0.14107130849979096,0.014419646489015829,0.1128093207115205,0.16933329628806143,2.1081898195248146e-22,385,jensen_full_like,0.1112,0.4774,5000,10000
safe,0.11910301130921637,0.014699231659042035,0.09029304665708304,0.1479129759613497,6.700838619136626e-16,385,jensen_full_like,0.1112,0.4774,5000,10000
full,0.11356219264559593,0.014692990947561298,0.08476445956320275,0.1423599257279891,1.3015087992541262e-14,385,jensen_full_like,0.1112,0.4774,5000,10000
base,0.1375275898122649,0.014169550308127844,0.10975578153120591,0.1652993980933239,4.453971997463066e-22,386,jensen_full_like,0.1112,0.4786,5000,10000
tvc,0.12536239531833634,0.014255677715740234,0.09742178042027527,0.15330301021639742,1.9578337294077577e-18,386,jensen_full_like,0.1112,0.4786,5000,10000
safe,0.10853769660636517,0.014383406479072935,0.08034673793238216,0.1367286552803482,5.300257666831563e-14,386,jensen_full_like,0.1112,0.4786,5000,10000
full,0.10257745361981742,0.014431018540317227,0.07429317702056587,0.13086173021906897,1.3420344321364927e-12,386,jensen_full_like,0.1112,0.4786,5000,10000
